depth,threshold,feature,value
11,,,[490. 225.  96. 222.  85. 297.   0.  75.   0.  59.]
11,,,[ 57. 275.  63.   0.  45. 187.   0.  30.  22.   0.]
7,0.6374974548816681,0,
8,-0.985183596611023,2,
9,-0.9998148083686829,2,
10,0.0,3,
11,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 6. 0.]
10,-0.9904957711696625,2,
11,,,[  0.   4.   5. 118.   3.   2.   0.   8.   0.   0.]
11,,,[  0.   2.   0. 225.   0.   0.   0.   3.   0.   0.]
9,0.3552776575088501,1,
10,-0.8381555080413818,2,
11,,,[  0.   6.   2. 427.   2.  16.   0.   2.   0.   0.]
11,,,[0. 4. 0. 0. 1. 0. 0. 1. 0. 0.]
10,0.2386639267206192,3,
11,,,[ 0. 20.  4.  0.  5.  2.  0.  9.  0.  0.]
11,,,[  0.   7.   4.   0.   1.   3. 124.   2.   0.   0.]
8,0.5343873500823975,1,
9,0.4210828095674515,1,
10,-0.8860377967357635,2,
11,,,[  0. 155.  26.   0.  23.  31.   0.  10.  10.   0.]
11,,,[ 0. 38.  7. 30.  2. 18.  0.  3.  0.  0.]
10,-0.9353333115577698,2,
11,,,[71. 41. 16.  0.  3. 38.  0. 10.  0. 58.]
11,,,[ 9. 60. 17.  0.  7. 89.  0.  2.  0. 15.]
9,0.537354975938797,1,
10,,,[ 0.  0.  0.  0.  0.  0. 55.  0.  0.  0.]
10,0.6538712084293365,0,
11,,,[0. 1. 0. 0. 0. 1. 0. 0. 0. 0.]
11,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
6,0.16704543679952621,2,
7,-0.5270581841468811,2,
8,0.37430354952812195,1,
9,-0.5702211558818817,2,
10,0.6148660182952881,0,
11,,,[37. 98. 45.  0. 60. 95.  0. 22.  4. 30.]
11,,,[ 0.  5.  6. 80.  1. 14.  0.  0.  0.  0.]
10,0.33747296035289764,1,
11,,,[ 0. 11. 12.  0.  0.  0.  0.  5.  0.  0.]
11,,,[21.  9. 11.  0.  9.  0.  0.  0.  0.  0.]
9,0.5022434592247009,1,
10,-0.555996835231781,2,
11,,,[434.  59.  24.  41.  51.  49.   0.  22.   8.   0.]
11,,,[56. 14.  9.  0.  6. 14. 69.  8.  0.  0.]
10,0.5065490901470184,0,
11,,,[47. 49.  9. 29. 21. 29.  0. 10.  0. 17.]
11,,,[ 0.  1.  8.  0.  8.  5. 83. 10.  0.  0.]
8,0.6576527059078217,0,
9,0.43447403609752655,1,
10,0.6171568930149078,0,
11,,,[438. 137. 215.   0. 252. 162.   0. 221. 224. 261.]
11,,,[ 45.  26.  26. 159.  39.  26.   0.  43.  12.  73.]
10,0.08167336881160736,2,
11,,,[418. 120.  97. 290. 136. 122.   0. 193. 110. 122.]
11,,,[  0.  13.  12. 101.   2.  24.   0.  33.   7.  21.]
9,-0.25950218737125397,2,
10,0.8840347826480865,3,
11,,,[0. 4. 3. 0. 2. 4. 0. 6. 0. 0.]
11,,,[  0.   3.   6.   0.   5.   0. 111.  22.   0.   0.]
10,0.2816780209541321,1,
11,,,[ 0.  0.  0.  0.  0.  3.  0.  0. 10.  0.]
11,,,[15.  6.  3.  0.  5.  0.  0. 21.  0.  0.]
7,0.2600364685058594,1,
8,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
8,0.2827180325984955,1,
9,0.2608109265565872,1,
10,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
10,0.5706127285957336,0,
11,,,[0. 0. 2. 0. 0. 0. 0. 3. 0. 0.]
11,,,[ 0.  1.  1.  0.  0.  0.  0.  0. 42.  0.]
9,0.32440169155597687,1,
10,0.5000134855508804,0,
11,,,[ 0.  0.  0.  0.  2. 12.  0.  0.  0.  0.]
11,,,[0. 4. 0. 0. 0. 0. 0. 6. 0. 0.]
10,0.5772702395915985,2,
11,,,[ 10. 104.  36.   0.   9.  25.   0.  93. 289.   0.]
11,,,[ 0. 16.  1.  0.  2. 23.  0. 11. 21.  0.]
3,-0.1670500785112381,3,
4,-0.7987719774246216,3,
5,0.6868820488452911,0,
6,-0.951021283864975,3,
7,0.1744914874434471,1,
8,0.12370062619447708,1,
9,0.6787894666194916,0,
10,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,0.6846022605895996,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
9,-0.9710910618305206,3,
10,0.1453150287270546,1,
11,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
10,,,[  0.   0.   0.   0.   0.   0. 116.   0.   0.   0.]
8,-0.9983984529972076,3,
9,-0.9990648627281189,3,
10,0.4125722348690033,1,
11,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0. 68.  0.  0.  0.]
9,-0.9892317652702332,3,
10,-0.9916681349277496,3,
11,,,[0. 1. 0. 0. 6. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
10,0.3398789167404175,1,
11,,,[ 0.  0.  0.  0. 11.  0.  0.  5. 42.  0.]
11,,,[0. 4. 0. 0. 4. 0. 0. 5. 0. 0.]
7,-0.8919483125209808,3,
8,0.6691129207611084,0,
9,0.2576327472925186,1,
10,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
10,0.6647583842277527,0,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[0. 0. 3. 0. 0. 0. 0. 0. 0. 0.]
9,-0.4366350471973419,2,
10,0.10162154957652092,1,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0. 11.  0.  0.  0.  0.  0.]
8,-0.8674242198467255,3,
9,0.16580403596162796,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 4. 0. 0.]
10,0.32732658088207245,1,
11,,,[0. 3. 1. 0. 1. 0. 0. 2. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 3. 0. 0.]
9,-0.8405872583389282,3,
10,-0.8497856259346008,3,
11,,,[0. 1. 2. 0. 4. 0. 0. 0. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.31464341282844543,1,
11,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 4. 0. 0. 1. 0. 0.]
6,0.11683820188045502,1,
7,0.8911190927028656,0,
8,-0.09024826809763908,2,
9,-0.9657041728496552,3,
10,0.7711343765258789,0,
11,,,[0. 0. 0. 0. 9. 0. 0. 0. 0. 0.]
11,,,[0. 0. 5. 0. 3. 0. 0. 0. 0. 0.]
10,-0.39730723202228546,2,
11,,,[10.  0.  6.  0. 13.  0.  0.  7. 12.  0.]
11,,,[ 0.  3.  3.  0. 11.  0.  0. 19.  0.  0.]
9,-0.9972880482673645,3,
10,0.8022651970386505,0,
11,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
11,,,[0. 0. 1. 0. 1. 0. 0. 7. 0. 0.]
10,0.3252938836812973,2,
11,,,[ 0.  3.  0.  0.  2.  0.  0.  2. 38.  0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 14. 15.  0.]
8,0.11544239893555641,1,
9,0.9122540354728699,0,
10,,,[ 0.  0.  0.  0.  0.  0. 73.  0.  0.  0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
9,,,[ 0.  0.  0.  0.  0.  0. 84.  0.  0.  0.]
7,0.20234331488609314,1,
8,-0.02151530096307397,2,
9,0.1510014757514,1,
10,-0.811508983373642,3,
11,,,[ 0.  4.  9.  0. 84.  0.  0. 25. 21.  0.]
11,,,[ 0.  0. 10.  0.  4.  0.  0.  0.  0.  0.]
10,0.15124796330928802,1,
11,,,[ 0.  1.  3.  0.  1.  0.  0.  1.  0. 34.]
11,,,[  0.  10.  28.   0. 123.   0.   0.  64.  98.  72.]
9,0.28434865176677704,2,
10,-0.991077333688736,3,
11,,,[ 0.  0.  0.  0. 34.  0.  0.  7. 42.  0.]
11,,,[  0.   3.   3.   0.  19.   0.   0.  16. 117.   0.]
10,0.7439389824867249,0,
11,,,[9. 0. 0. 0. 1. 0. 0. 5. 0. 0.]
11,,,[ 0.  1.  1.  0. 26.  0.  0. 39. 14.  0.]
8,0.19242306798696518,2,
9,0.8306128680706024,0,
10,0.2209746316075325,1,
11,,,[ 0.  0.  0.  0. 22.  0.  0.  6.  0.  0.]
11,,,[ 0.  8.  1.  0. 47.  4.  0. 43.  0.  0.]
10,0.2988102436065674,1,
11,,,[10. 11. 10.  0. 46.  0.  0. 53.  0.  0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
9,0.9246150553226471,0,
10,0.23290518671274185,1,
11,,,[ 0.  0.  0.  0.  3.  0.  0. 13.  0.  0.]
11,,,[ 0.  3.  0.  0. 10.  0.  0.  4. 62.  0.]
10,0.36570897698402405,2,
11,,,[0. 0. 0. 0. 3. 0. 0. 5. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 13.  0.  0.]
5,0.0034151673316955566,2,
6,0.8737089037895203,0,
7,0.33927248418331146,1,
8,0.7909830808639526,0,
9,-0.9412824511528015,2,
10,0.33418139815330505,1,
11,,,[ 3. 11. 51.  0. 31.  9.  0. 34. 31. 96.]
11,,,[19.  0.  0.  0.  3.  0.  0.  0.  0.  0.]
10,-0.6118637323379517,2,
11,,,[ 22.  29. 202.   0. 141.   2.   0. 148.  60.   0.]
11,,,[ 0.  4.  0.  0.  4.  0.  0.  0.  0. 14.]
9,0.0952872484922409,1,
10,-0.8505314588546753,2,
11,,,[ 0.  0. 12.  0.  1.  0.  0.  0.  0.  0.]
11,,,[  0.   0.   2.   0.   5.   0. 112.   3.   0.   0.]
10,0.790984719991684,0,
11,,,[ 0.  0.  0.  0.  0.  0. 61.  0.  0.  0.]
11,,,[ 34.  31. 187.   0. 120.  43. 115.  81.  50.  61.]
8,-0.6486055552959442,3,
9,0.7044516801834106,0,
10,-0.7175706028938293,3,
11,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
11,,,[0. 2. 4. 0. 3. 0. 0. 2. 0. 0.]
10,-0.7146469056606293,2,
11,,,[  0.   3.   0.   0.   0.   0. 141.   0.   0.   0.]
11,,,[ 0.  0.  0.  0.  8.  0. 56.  7.  0.  0.]
9,0.7978633642196655,0,
10,-0.9820892214775085,2,
11,,,[16.  0.  2.  0.  2.  0.  0.  0.  0.  0.]
11,,,[ 66.  20.  49.   0.  39.  11. 174.  40.  68.  25.]
10,-0.9506495296955109,2,
11,,,[  0.   0.   2.   0.   0.   0. 117.   0.   0.   0.]
11,,,[0. 0. 3. 0. 1. 0. 0. 4. 0. 0.]
7,-0.6775896847248077,2,
8,-0.4937572479248047,3,
9,-0.8429103195667267,2,
10,-0.8520459532737732,2,
11,,,[0. 0. 4. 0. 3. 0. 0. 0. 0. 0.]
11,,,[14.  0.  3.  0.  0.  0.  0.  0.  0.  0.]
10,0.8761249780654907,0,
11,,,[ 0.  0. 13.  0.  0.  0.  0.  0.  0.  0.]
11,,,[ 0.  0. 35.  0. 26.  0.  0. 14. 15.  0.]
9,0.10198349133133888,1,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 20.  0.]
10,0.9403575360774994,0,
11,,,[ 0.  2. 43.  0. 29.  0.  0. 21.  8.  0.]
11,,,[ 0.  0.  6.  0.  2.  0.  0.  5. 30.  0.]
8,0.9431404173374176,0,
9,0.13557765632867813,1,
10,,,[0. 0. 6. 0. 0. 0. 0. 0. 0. 0.]
10,0.24465760588645935,1,
11,,,[ 0.  0.  1.  0. 15.  1.  0.  2.  0.  0.]
11,,,[0. 0. 1. 0. 6. 0. 0. 6. 0. 0.]
9,-0.625202089548111,2,
10,,,[0. 0. 0. 0. 7. 0. 0. 0. 0. 0.]
10,0.20997335761785507,1,
11,,,[16.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
6,0.6838940978050232,2,
7,0.7996479272842407,0,
8,0.2654978260397911,1,
9,0.6383709013462067,2,
10,0.7867948412895203,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 5. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 25.  0.]
9,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
8,0.15472353249788284,1,
9,0.1411742866039276,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.8217939734458923,0,
10,0.159457728266716,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
10,0.24216777831315994,1,
11,,,[0. 0. 0. 0. 0. 3. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,-0.5085955858230591,3,
8,0.3753463923931122,1,
9,0.7440763711929321,2,
10,0.15222276002168655,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
11,,,[ 0.  0.  0.  0.  1.  0.  0. 23.  0.  0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0. 22.  0.  0.]
9,,,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
8,0.23557361215353012,1,
9,,,[ 0.  0.  0.  0.  0.  0.  0. 16.  0.  0.]
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 13.  0.]
4,0.16704543679952621,2,
5,0.7909163534641266,3,
6,0.4171781539916992,3,
7,0.29807643592357635,1,
8,0.9966394603252411,0,
9,-0.06879987753927708,3,
10,0.9156796932220459,0,
11,,,[35. 13. 68.  0. 26. 21.  0. 48. 36. 65.]
11,,,[ 0.  7.  8.  0.  3.  0. 58.  2.  0.  0.]
10,-0.9158303439617157,2,
11,,,[ 177.  288.  208.    0.  128.  293.    0.  149.  173. 1018.]
11,,,[ 0. 10. 10.  0.  3. 20. 59.  9.  0. 23.]
9,0.2127304971218109,3,
10,,,[ 0.  0.  0.  0.  0.  0. 49.  0.  0.  0.]
10,,,[0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
8,-0.9986298084259033,2,
9,0.6966773569583893,0,
10,0.5074274092912674,1,
11,,,[ 0.  3.  6.  0.  5. 12. 64.  1.  0. 19.]
11,,,[ 0.  0.  0.  0.  0.  0. 68.  0.  0.  0.]
10,0.38549141585826874,1,
11,,,[ 0.  0.  7.  0.  2.  0.  0.  3.  0. 23.]
11,,,[ 9. 11.  7.  0.  4.  1.  0.  0.  0.  0.]
9,0.36971084773540497,3,
10,0.7105789482593536,0,
11,,,[  0. 186.  45.   0.  29.  41.   0.  15.   0.  25.]
11,,,[ 64. 129.  51.   0.  28.  36.   0.  39.   0. 157.]
10,0.6856735646724701,0,
11,,,[ 0.  8.  0.  0.  0.  6. 64.  2.  0. 15.]
11,,,[ 0. 23.  1.  0.  2. 19.  0.  2.  7.  0.]
7,0.2645314335823059,1,
8,0.2393086776137352,1,
9,0.6640748381614685,0,
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 27.]
10,0.9634280502796173,0,
11,,,[ 58. 196. 143.   0. 137. 557.   0. 133.   0. 363.]
11,,,[16.  1.  7.  0.  0.  1.  0.  0.  0.  0.]
9,0.6717892289161682,0,
10,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
10,0.6015349328517914,3,
11,,,[ 0.  0.  0.  0.  3. 51.  0.  0.  0.  0.]
11,,,[ 0.  1.  4.  0.  3. 22.  0.  0.  0.  0.]
8,0.4871550053358078,1,
9,0.37726621329784393,1,
10,0.3131302446126938,1,
11,,,[ 20.  91.   9.   0.  11. 105.   0.  15.   0.   0.]
11,,,[  9. 101.  20.   0.  11.  37.   0.  14.   0.  14.]
10,0.7380141913890839,0,
11,,,[ 0. 34.  5.  0.  7. 39.  0. 21.  0.  0.]
11,,,[ 0.  9.  0.  0.  2. 44.  0.  1.  0.  0.]
9,-0.65801140666008,2,
10,0.49477535486221313,1,
11,,,[ 0.  0.  0.  0.  1.  0.  0.  0. 14.  0.]
11,,,[0. 1. 8. 0. 1. 5. 0. 0. 0. 0.]
10,-0.6253874003887177,2,
11,,,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 5. 0. 0. 0. 0. 0. 0. 0.]
6,0.8919483125209808,3,
7,0.7388817369937897,0,
8,0.8497856259346008,3,
9,0.706173837184906,0,
10,0.1440814658999443,1,
11,,,[0. 0. 0. 0. 8. 0. 0. 0. 0. 0.]
11,,,[ 0. 13.  0.  0. 10.  0.  0. 10.  0.  0.]
10,0.39494688808918,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
9,-0.5123524367809296,2,
10,0.7136530578136444,0,
11,,,[0. 0. 2. 0. 1. 5. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 7. 0. 0. 0. 0.]
10,0.14433032274246216,1,
11,,,[8. 0. 0. 0. 2. 0. 0. 1. 0. 0.]
11,,,[ 0. 15.  4.  0. 28.  8.  0. 38.  6.  0.]
8,0.8674242198467255,3,
9,0.811508983373642,3,
10,0.7647890746593475,0,
11,,,[ 0.  0.  0.  0.  0.  0. 67.  0.  0.  0.]
11,,,[ 0.  5.  3.  0.  8. 14.  0. 11.  0.  0.]
10,0.7812604606151581,0,
11,,,[ 0.  0.  4.  0. 10.  8.  0.  2.  0. 39.]
11,,,[81.  9. 21.  0. 46. 70.  0. 28.  0.  0.]
9,0.17968272417783737,1,
10,-0.4824898689985275,2,
11,,,[ 0.  0.  3.  0.  6.  9. 68.  9.  0.  0.]
11,,,[ 0.  0.  9.  0. 25.  7.  0. 10.  0. 23.]
10,-0.4824898689985275,2,
11,,,[ 0.  0. 10.  0.  1.  0.  0.  6.  0.  0.]
11,,,[  0.   0.   0.   0.   8.   3. 215.   5.   0.   0.]
7,0.8100604712963104,0,
8,0.8074751794338226,0,
9,0.7519510984420776,0,
10,-0.19244445115327835,2,
11,,,[ 39.  24.  58.   0.  50.  26.  88.  75. 117. 171.]
11,,,[ 41.  30.  30.   0.  32.  32.   0. 136.  49.  43.]
10,0.7897363305091858,0,
11,,,[ 47.   6.  22.   0.  64.  24.   0.  66.  40. 311.]
11,,,[27.  1. 18.  0. 26.  6.  0. 59. 20. 18.]
9,0.8077716827392578,0,
10,,,[ 0.  0.  0.  0.  0.  0. 70.  0.  0.  0.]
10,0.8098491430282593,0,
11,,,[ 0.  1. 10.  0.  6.  5.  0.  6. 37. 18.]
11,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 22.]
8,0.8115910887718201,0,
9,0.10439855605363846,1,
10,0.0947938859462738,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 7. 0. 0.]
11,,,[0. 0. 3. 0. 0. 4. 0. 0. 0. 0.]
10,-0.33302420377731323,2,
11,,,[0. 0. 1. 0. 1. 2. 0. 0. 0. 0.]
11,,,[49.  0.  2.  0.  1.  1.  0.  0.  0.  0.]
9,-0.07309242337942123,2,
10,0.24657437205314636,1,
11,,,[110.   0.  84.   0.  96.   9.   0.  70.  23. 107.]
11,,,[ 0.  3. 10.  0. 14. 13.  0. 33. 29.  0.]
10,0.9966219663619995,3,
11,,,[ 0.  0.  2.  0.  3.  0.  0. 27.  2.  0.]
11,,,[18.  6. 14.  0.  7. 25.  0. 29. 48.  0.]
5,0.2678043842315674,2,
6,0.9828901588916779,3,
7,0.6792086958885193,0,
8,0.1717168428003788,1,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 34.]
9,0.21771516650915146,2,
10,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
10,0.6688969135284424,0,
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
11,,,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]
8,0.9476142525672913,0,
9,0.7646889090538025,0,
10,0.21935176849365234,1,
11,,,[ 0.  6.  7.  0.  0.  0.  0. 12.  0.  0.]
11,,,[ 0. 10.  9.  0.  0.  2.  0.  7. 38.  0.]
10,0.20088311284780502,2,
11,,,[12.  0.  4.  0.  1.  3.  0.  7. 17. 13.]
11,,,[ 3.  2.  4.  0.  0. 20.  0. 54.  7.  0.]
9,0.2646019756793976,1,
10,0.24281374365091324,2,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 18.]
7,0.1883498877286911,1,
8,0.1093611903488636,1,
9,0.8507794737815857,0,
10,,,[0. 0. 0. 0. 0. 4. 0. 0. 0. 0.]
10,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 10.  0.]
9,0.7525573074817657,0,
10,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
10,0.15903139859437943,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 9. 0. 0.]
11,,,[0. 0. 4. 0. 0. 3. 0. 0. 0. 0.]
8,0.9343928098678589,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 61.  0.]
9,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
6,0.02581748366355896,3,
7,-0.043020639568567276,3,
8,,,[0. 0. 0. 0. 0. 0. 0. 8. 0. 0.]
8,0.9996296167373657,2,
9,,,[0. 3. 0. 0. 0. 0. 0. 0. 0. 0.]
9,0.79894158244133,0,
10,,,[0. 6. 0. 0. 0. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
7,0.16244754195213318,1,
8,0.12268363311886787,1,
9,0.690583348274231,0,
10,0.10139521956443787,1,
11,,,[ 0.  0.  0.  0.  0.  0.  0. 10.  0.  0.]
11,,,[0. 1. 0. 0. 0. 2. 0. 0. 3. 0.]
10,0.9586822986602783,3,
11,,,[  0.   0.   2.   0.   0.   4.   0.  14. 160.   0.]
11,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
9,0.8123054206371307,0,
10,0.15068481862545013,1,
11,,,[ 0. 10.  0.  0.  0.  3.  0. 22. 60.  0.]
11,,,[ 0. 10.  5.  0.  4. 11.  0. 51. 21.  0.]
10,0.1624039188027382,1,
11,,,[ 0.  1.  7.  0.  0.  7.  0. 35.  0.  0.]
11,,,[0. 0. 0. 0. 0. 9. 0. 0. 0. 0.]
8,0.29623259603977203,1,
9,0.22457440942525864,1,
10,0.21242617070674896,1,
11,,,[  0.   4.   0.   0.   0.   0.   0.  44. 281.  16.]
11,,,[ 0.  0.  0.  0.  0.  5.  0. 12. 34. 25.]
10,0.5912395417690277,2,
11,,,[  0.   0.   1.   0.   0.   0.   0.   4. 170.   0.]
11,,,[ 0.  0.  1.  0.  0.  8.  0.  5. 23.  0.]
9,0.299428328871727,1,
10,0.29770663380622864,1,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0.  0.  0.  0.  0. 11.  0.  0.]
10,0.6675355136394501,0,
11,,,[0. 0. 0. 0. 0. 8. 0. 0. 0. 0.]
11,,,[ 0. 18.  0.  0.  1.  4.  0. 23. 74.  0.]
2,0.828762412071228,3,
3,0.523665726184845,0,
4,0.33874888718128204,0,
5,-0.9902022480964661,2,
6,0.29507462680339813,0,
7,-0.03438973939046264,3,
8,-0.08596161380410194,3,
9,0.7221628725528717,1,
10,,,[0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
8,,,[0. 0. 7. 0. 0. 0. 0. 0. 0. 0.]
7,,,[ 0.  0.  0. 33.  0.  0.  0.  0.  0.  0.]
6,0.6486917734146118,1,
7,-0.6151934564113617,3,
8,0.27433130145072937,0,
9,,,[ 0.  0.  0.  0.  0.  0.  0.  0. 19.  0.]
9,,,[0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
8,0.4399314820766449,3,
9,0.056679800152778625,3,
10,,,[0. 0. 0. 0. 4. 0. 0. 0. 0. 0.]
10,0.6181764900684357,1,
11,,,[0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
11,,,[15.  0.  0.  0.  2.  0.  0.  0.  0.  0.]
9,,,[0. 7. 0. 0. 0. 0. 0. 0. 0. 0.]
7,-0.9206642806529999,3,
8,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
8,0.7221355438232422,1,
9,0.5456356555223465,3,
10,-0.9729741513729095,2,
11,,,[0. 0. 0. 0. 2. 2. 0. 0. 0. 0.]
11,,,[65.  0.  0.  0.  4.  2.  0.  0.  0.  0.]
10,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
9,0.15453583747148514,0,
10,-0.9122397005558014,2,
11,,,[3. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
10,,,[0. 0. 0. 0. 5. 0. 0. 0. 0. 0.]
5,0.7280874252319336,1,
6,0.4715600311756134,0,
7,0.634849339723587,1,
8,0.37432490289211273,0,
9,-0.5091673284769058,2,
10,,,[ 0.  0.  0. 80.  0.  0.  0.  0.  0.  0.]
10,,,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
9,0.3875827342271805,0,
10,0.1518622636795044,3,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
10,0.4548184871673584,0,
11,,,[0. 0. 0. 0. 6. 0. 0. 0. 0. 0.]
11,,,[0. 2. 2. 0. 0. 8. 0. 0. 0. 0.]
8,-0.2760867476463318,2,
9,0.7210152745246887,1,
10,0.41284920275211334,0,
11,,,[  0.   0.   0. 388.   0.   1.   0.   0.   0.   0.]
11,,,[  0.   7.   0. 675.  10.  24.   0.   0.   0.   0.]
10,0.7245164811611176,1,
11,,,[0. 1. 0. 0. 2. 6. 0. 0. 0. 0.]
11,,,[ 0.  3.  0. 74.  2.  3.  0.  0.  0.  0.]
9,0.6941372454166412,1,
10,0.6681638360023499,1,
11,,,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
11,,,[ 0.  0.  0. 35.  0.  0.  0.  0.  0.  0.]
10,0.7031994462013245,1,
11,,,[0. 0. 0. 0. 0. 0. 0. 6. 0. 0.]
11,,,[0. 0. 0. 0. 4. 0. 0. 1. 0. 0.]
7,0.6631712913513184,1,
8,0.4785742461681366,3,
9,-0.8860377967357635,2,
10,0.5194351077079773,0,
11,,,[ 0. 20.  0.  0.  3.  0.  0.  5.  0.  0.]
11,,,[0. 0. 4. 0. 0. 0. 0. 0. 0. 0.]
10,-0.737642765045166,2,
11,,,[0. 0. 7. 0. 1. 0. 0. 2. 0. 0.]
11,,,[0. 0. 4. 0. 3. 0. 0. 9. 0. 0.]
9,0.6408284902572632,1,
10,0.6144643127918243,3,
11,,,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
11,,,[0. 0. 0. 0. 2. 0. 0. 1. 0. 0.]
10,0.6034127175807953,3,
